Station Number,Station Name,Station Description,Parameter Name,Parameter Description,Units of Measure,Year,Result Count,Result Average,Result Min,Result Max,Waterway,x,y
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,Chlorophyll-A,Chlorophyll-A,ug/L,2010,8,17,0,59,West Branch Du Page River,-9809372.143319122,5162219.006850576
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,Chlorophyll-A,Chlorophyll-A,ug/L,2017,11,16,3,51,West Branch Du Page River,-9809372.143319122,5162219.006850576
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,Chlorophyll-A,Chlorophyll-A,ug/L,2020,11,11,1,26,West Branch Du Page River,-9809372.143319122,5162219.006850576
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,Chlorophyll-A,Chlorophyll-A,ug/L,2023,11,18,1,80,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2011,12,14,3,39,West Branch DuPage River,-9811547.219382191,5157233.888994125
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2014,11,18,4,46,West Branch DuPage River,-9811547.219382191,5157233.888994125
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2016,12,11,4,19,West Branch DuPage River,-9811547.219382191,5157233.888994125
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2019,10,12,6,43,West Branch DuPage River,-9811547.219382191,5157233.888994125
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2022,11,12,3,39,West Branch DuPage River,-9811547.219382191,5157233.888994125
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2025,4,7,4,16,West Branch DuPage River,-9811547.219382191,5157233.888994125
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2017,12,21,3,116,West Branch DuPage River,-9811547.219382191,5157233.888994125
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2024,9,12,4,21,West Branch DuPage River,-9811547.219382191,5157233.888994125
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,Chlorophyll-A,Chlorophyll-A,ug/L,2005,11,60,4,266,West Branch Du Page River,-9809372.143319122,5162219.006850576
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,Chlorophyll-A,Chlorophyll-A,ug/L,2009,9,14,1,34,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2013,12,18,6,59,West Branch DuPage River,-9811547.219382191,5157233.888994125
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2020,11,11,1,27,West Branch DuPage River,-9811547.219382191,5157233.888994125
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2023,11,11,4,19,West Branch DuPage River,-9811547.219382191,5157233.888994125
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,Chlorophyll-A,Chlorophyll-A,ug/L,2012,11,27,2,98,West Branch Du Page River,-9809372.143319122,5162219.006850576
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,Chlorophyll-A,Chlorophyll-A,ug/L,2015,8,21,2,57,West Branch Du Page River,-9809372.143319122,5162219.006850576
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,Chlorophyll-A,Chlorophyll-A,ug/L,2018,9,17,2,31,West Branch Du Page River,-9809372.143319122,5162219.006850576
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2014,9,67,1,296,North Shore Channel,-9763803.492506059,5167131.2098396
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2017,11,11,2,54,North Shore Channel,-9763803.492506059,5167131.2098396
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2020,10,16,0,50,North Shore Channel,-9763803.492506059,5167131.2098396
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2012,5,12,0,36,North Shore Channel,-9763803.492506059,5167131.2098396
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2019,10,5,1,23,North Shore Channel,-9763803.492506059,5167131.2098396
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2022,10,9,0,49,North Shore Channel,-9763803.492506059,5167131.2098396
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2025,1,46,46,46,North Shore Channel,-9763803.492506059,5167131.2098396
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2013,10,12,1,37,North Shore Channel,-9763803.492506059,5167131.2098396
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2016,10,14,1,45,North Shore Channel,-9763803.492506059,5167131.2098396
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2023,12,16,1,63,North Shore Channel,-9763803.492506059,5167131.2098396
113,Oakton Street,Higgins Creek at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2017,7,10,2,32,Higgins Creek,-9790431.138942767,5164381.759368491
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2004,7,22,7,33,Buffalo Creek,-9792683.493154097,5183751.728609537
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2007,9,23,9,35,Buffalo Creek,-9792683.493154097,5183751.728609537
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2010,7,14,3,28,Buffalo Creek,-9792683.493154097,5183751.728609537
113,Oakton Street,Higgins Creek at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2016,8,8,1,24,Higgins Creek,-9790431.138942767,5164381.759368491
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2002,7,35,20,65,Buffalo Creek,-9792683.493154097,5183751.728609537
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2005,7,31,15,51,Buffalo Creek,-9792683.493154097,5183751.728609537
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2012,6,11,7,17,Buffalo Creek,-9792683.493154097,5183751.728609537
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2012,12,16,5,32,West Branch DuPage River,-9811547.219382191,5157233.888994125
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2015,11,12,5,31,West Branch DuPage River,-9811547.219382191,5157233.888994125
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2018,11,15,2,68,West Branch DuPage River,-9811547.219382191,5157233.888994125
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,Chlorophyll-A,Chlorophyll-A,ug/L,2021,12,11,4,35,West Branch DuPage River,-9811547.219382191,5157233.888994125
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,20,7,27,Buffalo Creek,-9792683.493154097,5183751.728609537
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2008,11,20,4,46,Buffalo Creek,-9792683.493154097,5183751.728609537
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2011,9,17,3,38,Buffalo Creek,-9792683.493154097,5183751.728609537
127,Lincoln Street,Weller Creek at Lincoln Street,Chlorophyll-A,Chlorophyll-A,ug/L,2023,11,5,&lt RL,18,Weller Creek,-9791310.180190712,5169842.130070917
127,Lincoln Street,Weller Creek at Lincoln Street,Chlorophyll-A,Chlorophyll-A,ug/L,2021,3,17,2,43,Weller Creek,-9791310.180190712,5169842.130070917
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2015,9,17,2,59,North Shore Channel,-9763803.492506059,5167131.2098396
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2018,9,7,1,22,North Shore Channel,-9763803.492506059,5167131.2098396
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2021,10,10,1,36,North Shore Channel,-9763803.492506059,5167131.2098396
112,Dempster St.,North Shore Channel at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2024,11,14,1,70,North Shore Channel,-9763803.492506059,5167131.2098396
128,Washington Avenue,Salt Creek at Washington Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2021,3,5,2,7,Salt Creek,-9778632.442307537,5135217.403079835
128,Washington Avenue,Salt Creek at Washington Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2022,10,7,2,16,Salt Creek,-9778632.442307537,5135217.403079835
127,Lincoln Street,Weller Creek at Lincoln Street,Chlorophyll-A,Chlorophyll-A,ug/L,2022,11,4,1,9,Weller Creek,-9791310.180190712,5169842.130070917
127,Lincoln Street,Weller Creek at Lincoln Street,Chlorophyll-A,Chlorophyll-A,ug/L,2025,4,11,3,22,Weller Creek,-9791310.180190712,5169842.130070917
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2002,11,27,8,60,Des Plaines River,-9786103.272410415,5183885.200209065
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,28,8,92,Des Plaines River,-9786103.272410415,5183885.200209065
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,19,4,74,Des Plaines River,-9786103.272410415,5183885.200209065
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2007,12,14,3,71,Des Plaines River,-9786103.272410415,5183885.200209065
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2010,11,12,0,39,Des Plaines River,-9786103.272410415,5183885.200209065
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,19,10,45,Des Plaines River,-9786103.272410415,5183885.200209065
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2004,11,21,8,46,Des Plaines River,-9786103.272410415,5183885.200209065
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2011,11,14,7,42,Des Plaines River,-9786103.272410415,5183885.200209065
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2003,8,30,12,53,Buffalo Creek,-9792683.493154097,5183751.728609537
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2006,9,20,7,33,Buffalo Creek,-9792683.493154097,5183751.728609537
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2009,9,19,2,47,Buffalo Creek,-9792683.493154097,5183751.728609537
17,Oakton Street,Des Plaines River at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2003,10,42,5,108,Des Plaines River,-9782189.77125312,5164756.208222484
17,Oakton Street,Des Plaines River at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2010,11,14,0,53,Des Plaines River,-9782189.77125312,5164756.208222484
17,Oakton Street,Des Plaines River at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2002,10,20,3,52,Des Plaines River,-9782189.77125312,5164756.208222484
17,Oakton Street,Des Plaines River at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,34,1,150,Des Plaines River,-9782189.77125312,5164756.208222484
17,Oakton Street,Des Plaines River at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2008,11,35,9,124,Des Plaines River,-9782189.77125312,5164756.208222484
17,Oakton Street,Des Plaines River at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2011,11,27,4,176,Des Plaines River,-9782189.77125312,5164756.208222484
127,Lincoln Street,Weller Creek at Lincoln Street,Chlorophyll-A,Chlorophyll-A,ug/L,2024,9,6,1,18,Weller Creek,-9791310.180190712,5169842.130070917
17,Oakton Street,Des Plaines River at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,13,2,32,Des Plaines River,-9782189.77125312,5164756.208222484
17,Oakton Street,Des Plaines River at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2009,11,19,2,73,Des Plaines River,-9782189.77125312,5164756.208222484
17,Oakton Street,Des Plaines River at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2012,7,7,1,15,Des Plaines River,-9782189.77125312,5164756.208222484
128,Washington Avenue,Salt Creek at Washington Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2023,6,7,3,11,Salt Creek,-9778632.442307537,5135217.403079835
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2003,12,34,7,105,Des Plaines River,-9786103.272410415,5183885.200209065
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,17,6,32,Des Plaines River,-9786103.272410415,5183885.200209065
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2009,12,11,2,27,Des Plaines River,-9786103.272410415,5183885.200209065
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2012,7,8,3,13,Des Plaines River,-9786103.272410415,5183885.200209065
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,15,4,36,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,14,4,44,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2011,11,12,3,24,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2014,11,13,6,24,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2021,12,10,2,36,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2024,9,14,3,33,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2002,9,16,4,27,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2009,11,15,2,47,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2012,12,8,2,21,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2015,10,20,6,68,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2018,11,11,5,15,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2025,4,12,8,19,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2003,12,19,4,45,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,18,5,47,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2013,12,12,3,51,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2016,12,12,6,21,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2019,11,8,4,19,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2022,11,10,2,18,Salt Creek,-9795587.075606022,5159923.790866642
17,Oakton Street,Des Plaines River at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,28,10,51,Des Plaines River,-9782189.77125312,5164756.208222484
17,Oakton Street,Des Plaines River at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2004,10,18,2,72,Des Plaines River,-9782189.77125312,5164756.208222484
17,Oakton Street,Des Plaines River at Oakton Street,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,12,1,58,Des Plaines River,-9782189.77125312,5164756.208222484
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,8,7,9,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2004,11,13,0,65,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,22,2,80,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2011,11,20,2,108,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2014,10,9,0,33,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2017,12,4,1,11,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2024,9,7,1,29,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2003,12,35,1,91,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,6,1,16,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2010,11,14,1,59,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2013,12,10,1,30,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2020,11,5,0,9,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2023,11,4,1,13,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,12,1,28,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2009,12,14,1,51,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2016,12,4,1,8,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2019,10,7,2,14,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2022,10,6,2,13,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2025,4,11,5,16,Des Plaines River,-9779371.53102385,5151588.097147647
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,15,7,25,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2004,12,16,6,30,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2007,12,14,4,31,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2010,10,14,3,54,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2017,12,9,2,18,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2020,10,9,2,24,Salt Creek,-9795587.075606022,5159923.790866642
18,Devon Avenue,Salt Creek at Devon Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2023,11,8,4,21,Salt Creek,-9795587.075606022,5159923.790866642
20,Roosevelt Road,Des Plaines River at Roosevelt Road,Chlorophyll-A,Chlorophyll-A,ug/L,2003,7,29,1,63,Des Plaines River,-9776892.815460142,5140724.864266957
20,Roosevelt Road,Des Plaines River at Roosevelt Road,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,11,1,29,Des Plaines River,-9776892.815460142,5140724.864266957
20,Roosevelt Road,Des Plaines River at Roosevelt Road,Chlorophyll-A,Chlorophyll-A,ug/L,2009,11,20,2,105,Des Plaines River,-9776892.815460142,5140724.864266957
20,Roosevelt Road,Des Plaines River at Roosevelt Road,Chlorophyll-A,Chlorophyll-A,ug/L,2002,11,10,1,36,Des Plaines River,-9776892.815460142,5140724.864266957
20,Roosevelt Road,Des Plaines River at Roosevelt Road,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,23,2,99,Des Plaines River,-9776892.815460142,5140724.864266957
20,Roosevelt Road,Des Plaines River at Roosevelt Road,Chlorophyll-A,Chlorophyll-A,ug/L,2012,7,6,1,14,Des Plaines River,-9776892.815460142,5140724.864266957
20,Roosevelt Road,Des Plaines River at Roosevelt Road,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,7,6,11,Des Plaines River,-9776892.815460142,5140724.864266957
20,Roosevelt Road,Des Plaines River at Roosevelt Road,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,23,1,85,Des Plaines River,-9776892.815460142,5140724.864266957
20,Roosevelt Road,Des Plaines River at Roosevelt Road,Chlorophyll-A,Chlorophyll-A,ug/L,2011,11,24,2,125,Des Plaines River,-9776892.815460142,5140724.864266957
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,10,5,24,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2004,11,14,1,77,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,6,1,16,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2014,9,13,1,34,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2017,12,4,2,9,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2020,12,4,1,8,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2023,11,6,2,13,Des Plaines River,-9775033.160497827,5134155.08934849
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2002,11,11,0,34,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,23,1,108,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2012,12,4,1,14,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2015,10,15,&lt RL,49,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2018,9,5,1,10,Des Plaines River,-9779371.53102385,5151588.097147647
19,Belmont Avenue,Des Plaines River at Belmont Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2021,12,11,2,34,Des Plaines River,-9779371.53102385,5151588.097147647
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2003,5,46,13,94,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2010,12,12,1,52,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2013,12,9,1,24,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2016,12,5,1,10,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2019,9,7,2,18,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,16,3,50,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2009,11,20,2,106,Des Plaines River,-9775033.160497827,5134155.08934849
